symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
AMAL,Amalgamated Financial Corp.,United States,62220,14.48,USD,Financial Services,Banks—Regional,0.24377,0.36423,72740000,0.0075,0.09291001,1.572,200462000,6.45,0.017,195829000,48844000,689096000,22.161,51165000,17.328,451609472,-154261296,9.211196,0.003,8.134831,,2.2528434,0.83564174,-0.77,0.874306,20.22,10.2,15.290571,16.052214,0.022955524,
FMNB,Farmers National Banc Corp.,United States,78090,15.16,USD,Financial Services,Banks—Regional,0.38426,0.49476,54387000,0.01706,0.14996,1.682,136254000,4.831,0.184,124246000,52357000,152340992,5.378,85993000,12.301,429094688,359099392,9.01308,0.414,10.455172,0.42,3.1492264,1.2324202,2.636,0.964519,18.26,10.05,15.483429,16.124857,0.029294273,2.22
HBT,"HBT Financial, Inc.",United States,33904,14.35,USD,Financial Services,Banks—Regional,0.32492,0.46035,67487000,0.013990001,0.1447,3.478,160552992,5.854,0.217,141529000,52052000,556297024,20.343,135484000,19.356,392933152,34767328,4.1259346,0.849,7.972223,,2.4473736,0.74137217,0.217,,18.83,11.01,15.971714,17.1315,0.000660502,
SPFI,"South Plains Financial, Inc.",United States,28226,22.66,USD,Financial Services,Banks—Regional,0.2527,0.31533,9460000,0.01538,0.15232,2.913,211432992,11.707,0.306,198318000,53430000,426391008,23.641,167058000,20.754,408700288,161271040,7.7789216,1.14,10.790477,,1.9330015,1.0918378,0.763,0.673875,25.08,11.52,23.114286,23.074572,0.006962576,
GNTY,"Guaranty Bancshares, Inc.",United States,15639,34,USD,Financial Services,Banks—Regional,0.30264,0.36403,42775000,0.012150001,0.12023,2.639,106022000,8.773,0.257,99819000,32086000,423472000,35.126,123100000,23.238,413705216,105064456,12.883668,0.746,12.546125,,3.9020696,1.4631207,0.991,0.496191,41.28,23.08,33.82957,35.797966,0.02207288,
CCNE,CNB Financial Corporation,United States,40995,23.89,USD,Financial Services,Banks—Regional,0.25443,0.39901,38786000,0.00912,0.11537,2.184,172363008,10.291,0.372,147416000,40425000,746065984,44.362,177114000,21.396,403373088,-102328272,10.938644,0.697,7.910596,,2.3402534,1.1165638,-0.594,1.043122,26.85,13.95,24.513144,24.3195,0.028667793,2.79
FSBC,Five Star Bancorp,United States,61835,23.12,USD,Financial Services,Banks—Regional,0.54737,0.58454,63677000,,,3.771,71615000,6.892,0.457,65512000,39200000,460414016,26.729,28462000,11.936,398253568,-24224226,6.131,0.467,,,5.5610356,1.9369974,-0.338,,28.295,20,24.147285,24.833124,0.12607573,
THVB,THOMASVILLE BANCSHARES,United States,896,65.02,USD,Financial Services,Banks—Regional,0.31582,0.50916,10958571,0.0138,0.17321,1.48,30661488,5.23,0.023,30661489,9399776,11656973,1.977,25016864,9.898,390720128,396769280,43.93243,0.015,,,12.743026,6.5690036,12.94,0.114254,74,46,67.00229,66.35407,0.011111111,2.68
STXB,"Spirit of Texas Bancshares, Inc",United States,41432,23.36,USD,Financial Services,Banks—Regional,0.33897,0.47174,67330000,0.0139,0.11590999,2.144,124019000,7.215,0.25,113554000,42039000,140099008,8.162,124782000,21.344,400521216,381173792,10.895522,0.613,12.425532,16.17,3.229515,1.0944529,3.074,1.115341,24.94,10.45,23.031286,22.997822,0.01078516,
SFST,"Southern First Bancshares, Inc.",United States,20484,49.64,USD,Financial Services,Banks—Regional,0.32403,0.45029998,52380000,0.01228,0.1347,3.295,97234000,12.508,0.435,77600000,31507000,154504992,19.558,54796000,30.5,389827872,290152608,15.065249,1.207,11.411494,1.36,4.0091724,1.627541,2.984,1.062227,56.42,23.16,50.337715,50.748,,
EBTC,Enterprise Bancorp Inc,United States,13539,32.91,USD,Financial Services,Banks—Regional,0.26011,0.36355,31279000,0.00991,0.11933,3.159,145290000,12.181,0.372,134882000,37791000,441316000,37.185,84917000,27.696,395117472,45037892,10.417854,1.577,,,2.7195091,1.1882583,0.31,0.478237,36.78,19.81,33.549713,33.548286,0.021573989,1.99
SMBC,"Southern Missouri Bancorp, Inc.",United States,21282,42.12,USD,Financial Services,Banks—Regional,0.38030997,0.50732,44536000,0.01582,0.15451999,4.437,106209000,11.715,0.391,88884000,40288000,237872992,26.625,80506000,30.464,378502528,244310720,9.492901,1.247,11.026178,,3.563752,1.3826154,2.3,0.980978,46.59,21.5,44.776573,43.306572,0.013933304,1.53
BHB,"Bar Harbor Bankshares, Inc.",United States,46979,26.64,USD,Financial Services,Banks—Regional,0.25576,0.34864,34979000,0.00958,0.08673,2.311,138988000,9.284,0.002,136543000,35547000,60124000,4.013,369036992,27.129,398941984,702648512,11.527476,0.064,,,2.870334,0.981975,5.055,0.949235,32.37,18.17,27.343428,28.81243,0.033703562,3.19
DBIN,DACOTAH BANKS INC,United States,401,34.9,USD,Financial Services,Banks—Regional,0.24238001,0.32301998,51210000,0.009380001,0.082200006,2.777,120759000,10.765,-0.039,118965000,29269000,395720992,35.287,17000000,31.61,391790912,13777190,12.56752,-0.168,,,3.2444034,1.104081,0.114,0.316048,35,25,33.322857,32.197216,0.015759312,1.43
CZNC,Citizens & Northern Corp,United States,34234,24.63,USD,Financial Services,Banks—Regional,0.24719,0.39449,26370000,0.01203,0.0865,1.549,96457000,6.311,0.475,87886000,23682000,211078000,13.193,80697000,18.754,394075072,261589968,15.90058,1.109,14.4882345,,4.0855,1.3133198,2.712,0.436413,25.69,14.92,24.874,24.537928,0.045228217,4.63
CCBG,Capital City Bank Group,United States,33651,22.7,USD,Financial Services,Banks—Regional,0.15853,0.26969,31028000,0.01228,0.13751,2.19,221263008,13.165,-0.012,202846000,35076000,847593984,50.23,114552000,19.252,382538144,-350670848,10.365297,-0.188,12.4725275,1.85,1.7288843,1.1790982,-1.585,0.834061,28.98,17.55,23.411428,25.298214,0.025416302,1.59
SMBK,"SmartFinancial, Inc.",United States,33767,25.27,USD,Financial Services,Banks—Regional,0.27622,0.41257998,58970000,0.00981,0.09474,2.069,122941000,8.157,0.214,107609000,33959000,673515008,44.575,127268000,24.103,381695776,-170770064,12.21363,0.422,11.645161,,3.104707,1.0484172,-1.389,0.767467,25.48,12.7,24.826857,23.759571,0.008393285,
RCBC,RIVER CITY BANK,United States,57,260.01,USD,Financial Services,Banks—Regional,0.43060002,0.61641,45968000,0.010779999,0.12498,21.58,73449000,50.12,-0.06,73449000,31627000,62675000,43.363,128936000,186.445,379708224,442066592,12.048656,-0.073,,,5.1696854,1.3945668,6.019,0.551371,275,150,262.72058,254.55656,0.003307565,0.58
FNBT,FINEMARK HLDGS INC,United States,1894,33,USD,Financial Services,Banks—Regional,0.2684,0.35119998,26203000,0.00875,0.11274,2.42,81802000,9.165,0.219,81802000,21956000,227920992,25.451,399580000,23.567,299266112,467188096,13.636363,0.455,,,3.6584206,1.4002631,5.711,0.584615,34.93,19.55,33.818573,32.08902,,
CARE,"Carter Bankshares, Inc.",United States,84906,14,USD,Financial Services,Banks—Regional,-0.35021,0.23268,13060000,-0.010039999,-0.09483,-1.552,116804000,4.431,0.148,112502000,-40906000,222448992,8.405,33129000,14.655,370540800,141785056,,1.12,10.218978,,3.1723297,0.9553054,1.214,1.403804,16.28,6.3,12.48,13.181143,0,
BSRR,Sierra Bancorp,United States,37593,23.16,USD,Financial Services,Banks—Regional,0.30849,0.40992,39563000,0.013200001,0.12295,2.531,136535008,8.968,0.245,122435000,42120000,373902016,24.526,105748000,22.828,356914112,99552936,9.150534,0.41,8.839695,1.14,2.614085,1.0145435,0.729,1.243141,29.42,15.84,24.253143,26.006144,0.0349892,2.72
HBMD,"Howard Bancorp, Inc.",United States,125273,18.87,USD,Financial Services,Banks—Regional,-0.17792,0.42918998,39863000,-0.0055,-0.046479996,-0.762,79427000,4.238,0.19,76116000,-14132000,80439000,4.283,278643008,15.582,354423904,504544928,,0.855,16.408697,,4.46226,1.2110127,6.352,0.932065,20.5,8.7,19.571142,17.474644,,
RRBI,"Red River Bancshares, Inc.",United States,9307,47.61,USD,Financial Services,Banks—Regional,0.33581,0.41551,27999000,0.012200001,0.10732,4.01,87742000,11.981,0.107,85563000,29465000,603000000,82.543,4138000,38.993,347802496,-229874080,11.872817,0.196,12.334197,,3.9639225,1.2209884,-2.62,0.974537,65.07,40.98,50.720856,53.4925,0.005175984,
CCB,Coastal Financial Corporation,United States,30671,31.4,USD,Financial Services,Banks—Regional,0.28535998,0.37230998,22752000,0.01148,0.13464,1.502,64621000,5.413,0.602,57138000,18440000,204314000,17.038,204204000,12.24,376539360,372113312,20.90546,1.209,15.778894,,5.8268886,2.5653596,5.758,1.303351,33.76,11.58,29.888,29.294144,,
OSBC,"Old Second Bancorp, Inc.",United States,144664,12.31,USD,Financial Services,Banks—Regional,0.28315002,0.39743,29670000,0.012619999,0.13036999,1.312,137774000,4.71,0.069,118768000,39011000,592760000,20.648,219170000,10.721,355260448,-32829162,9.382622,-0.045,11.72381,1.55,2.578574,1.1482139,-0.238,1.435255,14.45,7.19,11.798857,12.786285,0.003308519,0.35
AMNB,"American National Bankshares, I",United States,20507,32.15,USD,Financial Services,Banks—Regional,0.3607,0.47938,35454000,0.01255,0.11281,2.99,105560000,9.633,0.462,91747000,38076000,540537024,49.701,68117000,31.191,352306144,-127985888,10.752509,0.964,12.224335,2.36,3.3374965,1.0307461,-1.212,1.151746,36.5,19.41,32.763714,33.10193,0.034026466,3.11
FRST,Primis Financial Corp.,United States,78681,13.01,USD,Financial Services,Banks—Regional,0.32259998,0.48061,30666000,0.011820001,0.09689999,,118442000,4.867,0.528,97641000,38209000,620838976,25.3,214939008,,319140512,-38054860,,1.182,,,2.6944878,,-0.321,1.076923,16.32,8.22,15.039143,15.0777855,,2.49
CIVB,"Civista Bancshares, Inc.",United States,46914,22.73,USD,Financial Services,Banks—Regional,0.31339002,0.38125,40613000,0.01317,0.10965,2.199,120543000,7.606,0.292,107797000,37739000,251896992,16.639,143906000,22.225,355103968,241864496,10.336517,0.409,10.426605,1.17,2.9458697,1.0227221,2.006,0.98417,24.26,11.25,23.110285,22.91957,0.019973367,1.78
FFMR,FIRST FMRS FINL CORP,United States,354,47,USD,Financial Services,Banks—Regional,0.35744998,0.43199003,27609000,0.01474,0.14517,4.29,85167000,12.002,0.116,85167000,30443000,87821000,12.408,173072000,31.295,332683872,388884384,10.955711,0.217,,,3.9062533,1.5018374,4.566,0.026069,48,40,45.885715,43.291214,0.027446808,
WNRP,WEST SUBURBAN BANCORP INC,United States,257,774,USD,Financial Services,Banks—Regional,0.14722,0.20751,28969000,0.00423,0.04595,27.15,72619000,184.417,0.157,72619000,10691000,76183000,196.116,,604.279,330381888,217518448,28.508287,1.431,,,4.549524,1.2808653,2.995,0.69596,825,323.01,749.6017,694.94354,0.010335918,2.27
BHRB,BURKE & HERBERT BANK & TR/VA,United States,73,2184,USD,Financial Services,Banks—Regional,0.29828,0.32136002,,0.0086,0.077870004,153.114,95584000,513.561,0.085,93441000,28511000,176056992,948.833,227035008,2026.559,343200320,440635104,14.263882,0.292,,,3.5905623,1.0776888,4.61,0.142934,3325,1606.16,2145.6077,2042.1611,0.03663004,3.55
PFIS,Peoples Financial Services Corp,United States,14662,44.35,USD,Financial Services,Banks—Regional,0.3561,0.46027002,37882000,0.01211,0.10764,4.602,94217000,12.972,0.264,89043000,33551000,315012000,43.73,108740000,44.005,319481408,108094896,9.637114,0.795,,,3.3909104,1.0078399,1.147,0.136413,47.54,31.75,45.211716,43.772213,0.03208675,3.13
HBCP,"Home Bancorp, Inc.",United States,21573,37.73,USD,Financial Services,Banks—Regional,0.32207,0.4354,52289000,0.01381,0.10689,3.996,106222000,12.405,0.675,93788000,34211000,284580000,32.667,33665000,37.729,328614336,84562904,9.441941,3.806,10.280654,,3.093656,1.0000265,0.796,0.786956,39.84,22.71,36.915714,37.444073,0.023783784,1.99
BRBS,"Blue Ridge Bankshares, Inc.",United States,89803,17.74,USD,Financial Services,Banks—Regional,0.27575,0.41974,-16439000,0.02001,0.24043,2.068,157810000,12.392,1.846,90884000,43516000,307160000,16.358,278438016,12.861,330366688,294481984,8.578336,3.604,,,2.0934458,1.3793639,1.866,0.314147,18.71,8.98,17.485714,16.499428,0.022633744,2.65
AMBZ,AMERICAN BUSINESS BANK,United States,11126,36.74,USD,Financial Services,Banks—Regional,0.33154,0.44748002,,0.01001,0.14358,4.031,106094000,13.083,0.25,93353000,35174000,343838016,39.077,,31.098,293095936,-18360326,9.114364,0.345,,,2.7626061,1.1814265,-0.173,1.188811,42.5,22.6,36.595715,39.043858,,
PBFS,"Pioneer Bancorp, Inc.",United States,15403,13,USD,Financial Services,Banks—Regional,-0.15179,-0.20304,36661000,-0.00341,-0.024500001,0.073,36899000,1.473,0.096,41880000,-5601000,349515008,13.939,656000,8.957,337710112,-40700584,178.0822,0.58,,,9.152284,1.4513788,-1.103,0.617892,13.98,8.2,12.125428,12.010285,,
SMMF,"Summit Financial Group, Inc.",United States,15071,23.97,USD,Financial Services,Banks—Regional,0.34876,0.49465,58673000,0.013300001,0.14099,2.862,116958000,9.039,0.29,101065000,40651000,194988992,15.041,193752992,22.659,311339136,322228544,8.375262,0.52,8.748175,0.95,2.661974,1.0578578,2.755,0.489628,27.4,14.5,23.777428,24.215857,0.02822748,2.39
FNLC,"First Bancorp, Inc (ME)",United States,18412,28.14,USD,Financial Services,Banks—Regional,0.40043998,0.49383,38890000,0.012920001,0.1333,2.69,73809000,6.79,0.102,71902000,29556000,127237000,11.581,236918000,20.776,309573760,437957440,10.460966,0.374,,,4.194255,1.3544475,5.934,0.57826,32.63,19.1,29.142,29.387285,0.045107313,4.09
CBNK,"Capital Bancorp, Inc.",United States,28234,22.91,USD,Financial Services,Banks—Regional,0.22311,0.30318,108611000,0.0185,0.23023,2.316,164750000,11.981,0.522,133888000,36757000,308665984,22.393,37429000,12.138,315363008,54614752,9.8920555,1.026,12.383783,,1.9141912,1.887461,0.332,0.463331,24.98,9.02,23.17,21.344715,,
MPB,Mid Penn Bancorp,United States,50935,26.55,USD,Financial Services,Banks—Regional,0.29132998,0.39937,43135000,0.0108,0.117910005,3.752,118365000,13.308,0.312,101916000,34483000,635846976,55.646,327812992,31.373,302831936,6086972,7.0762258,0.407,10.494071,,2.5584586,0.8462691,0.051,0.692307,29.87,17.2,26.424858,26.974215,0.02870264,2.48
PCB,PCB Bancorp,United States,120671,19.12,USD,Financial Services,Banks—Regional,0.33917,0.48217,19490000,0.01355,0.11858,1.363,81492000,5.327,0.739,64710000,27603000,174620992,11.806,17338000,15.596,296314112,127747872,14.02788,1.924,11.875777,,3.636113,1.2259555,1.568,0.860677,21.29,8.2,19.675428,16.805,0.01992032,1.59
BYFC,Broadway Financial Corporation,United States,803728,3.84,USD,Financial Services,Banks—Regional,-0.316,-0.02214,33030000,-0.00831,-0.087,-0.151,12962000,0.478,-0.018,13060000,-4096000,88156000,3.225,113560000,1.641,275425120,87733224,,,,,21.24866,2.3400364,6.768,0.902139,4.28,1.41,3.4185715,2.7407856,,
FDBC,"Fidelity D & D Bancorp, Inc.",United States,5068,51.5,USD,Financial Services,Banks—Regional,0.31932,0.40666,44178000,0.011469999,0.13063,3.267,67368000,13.507,0.507,53745000,21512000,170064000,30.133,7740000,32.746,259583168,135550640,15.763698,21.603,,,3.8532116,1.5727112,2.012,0.223799,70.97,45,52.778572,55.453644,0.02245451,2.13
ALPIB,ALPINE BKS COLO,United States,515,37.6,USD,Financial Services,Banks—Regional,0.27927,0.34396,,,,553.287,205871008,13.252,0.147,195426000,57493000,1110449024,71.851,151148992,3271.51,285770880,-366153408,0.0679575,0.251,,,1.3881065,0.011493163,-1.779,1.123303,44,28.35,38.51743,36.19788,3.0526316,
CSHX,CASHMERE VALLEY BK WASH NEW,United States,337,71.74,USD,Financial Services,Banks—Regional,0.40823,0.48976,,0.01388,0.121190004,6.891,67925000,17.161,0.047,64567000,27729000,134646000,34.349,25409000,59.929,284972800,171034848,10.410681,0.053,,,4.1954036,1.1970831,2.518,0.791823,74.82,43,72.106285,69.41086,0.009757457,2.19
GCBC,"Greene County Bancorp, Inc.",United States,15007,35.49,USD,Financial Services,Banks—Regional,0.38321,0.45445,24756000,0.01128,0.15986,2.47,54873000,6.445,0.224,49578000,21028000,150344992,17.66,23616000,16.337,310754720,112668200,14.368422,0.298,,,5.6631627,2.1723695,2.053,0.536413,35.49,21.5,31.216572,28.110428,0.014051522,1.57
INBK,First Internet Bancorp,United States,30792,30.24,USD,Financial Services,Banks—Regional,0.33946,0.44227,,0.00811,0.10431,3.42,99816000,10.098,0.393,91984000,33884000,416204992,42.367,584710976,35.075,297072608,512634784,8.842105,0.736,6.5172415,,2.9762022,0.8621525,5.136,0.858797,41.55,14.05,30.010286,32.91993,0.008304498,0.97
PVBC,"Provident Bancorp, Inc.",United States,40909,15.62,USD,Financial Services,Banks—Regional,0.25464,0.38132,19455000,0.009980001,0.06397,0.83,58778000,3.352,0.091,52418000,14967000,140384000,8.494,17938000,13.738,289563552,145789696,18.819277,-0.026,16.270834,,4.9263935,1.1369923,2.48,1.123722,18.9,7.5,16.152,15.782143,0.00772698,
PCSB,PCSB Financial Corporation,United States,31895,18.28,USD,Financial Services,Banks—Regional,0.24094999,0.31781998,16118000,0.00674,0.04404,0.796,49695000,3.304,0.3,46684000,11974000,169314000,11.345,106358000,18.178,291862144,208220608,22.964825,1.952,23.4359,,5.873069,1.0056113,4.19,0.660256,20.75,11.65,18.225428,17.926714,0.009054896,
SBT,"Sterling Bancorp, Inc.",United States,92979,5.21,USD,Financial Services,Banks—Regional,-0.09269,-0.24023001,4296000,-0.00184,-0.02033,-0.133,71335000,1.431,1.935,55236000,-6612000,878750976,17.509,403440000,6.437,260405696,-231389504,,,12.116279,,3.650462,0.8093833,-3.244,0.787808,5.95,2.89,5.244,5.0194287,0,
FSBW,"FS Bancorp, Inc.",United States,28925,34.08,USD,Financial Services,Banks—Regional,0.34919,0.44443,,0.02104,0.19764,10.573,127463000,14.976,0.075,116443000,44317000,98336000,11.996,97290000,57.788,144061968,292996928,3.2233047,-0.147,5.4267516,1.18,1.1302258,0.5897419,2.299,1.299085,36.85,19.625,33.97114,34.487427,0.026807228,1.19
SLCT,"Select Bancorp, Inc.",United States,101690,16.42,USD,Financial Services,Banks—Regional,0.27306,0.39292,17187000,0.01049,0.08465999,0.747,67125000,3.831,0.621,52325000,18329000,207923008,12.068,20970000,12.335,282868992,87168408,21.981258,7.239,16.257425,,4.214063,1.3311715,1.299,0.905567,17.44,6.93,16.38943,14.3765,,
MCBC,Macatawa Bank Corporation,United States,81731,7.5,USD,Financial Services,Banks—Regional,0.37547,0.46616,25337000,0.01323,0.13534,0.92,83980000,2.46,0.075,82513000,31532000,915684992,26.78,95471000,7.089,256448256,-521024096,8.152174,0.213,10.2739725,1.14,3.0536826,1.0579771,-6.204,0.838043,10.66,6.23,8.147142,9.1001425,0.04199475,2.49
FVCB,"FVCBankcorp, Inc.",United States,64118,19.9,USD,Financial Services,Banks—Regional,0.32411,0.44464,23151000,0.00994,0.093059994,1.224,53491000,3.963,0.253,50495000,17337000,227687008,16.694,88756000,14.292,271414112,93612824,16.25817,0.492,15.6692915,,5.0740147,1.3923874,1.75,0.395652,20.95,9.35,19.690287,18.230928,,
NBN,Northeast Bank,United States,53157,33.22,USD,Financial Services,Banks—Regional,0.50886,0.72077006,,0.04167,0.36009997,7.347,140515008,16.979,0.509,140515000,71503000,1010491008,123.979,36111000,25.988,278701856,-699219776,4.5215735,0.905,8.0631075,,1.9834312,1.2782823,-4.976,1.733189,35.28,17.21,33.052,29.739,0.00122549,0.21
TGRF,TGR FINL INC,United States,12879,14.75,USD,Financial Services,Banks—Regional,0.33503,0.43875,21344000,,,0.43,50461000,2.856,0.222,47807000,16906000,756939008,42.838,160416992,6.657,260588256,-344396448,34.302326,0.106,,,5.1641517,2.2157128,-6.825,0.96611,14.8,8.22,14.310857,13.5838785,,
PFBI,"Premier Financial Bancorp, Inc.",United States,34264,17.79,USD,Financial Services,Banks—Regional,0.31369,0.44895,29428000,0.01166,0.09255999,1.6,74240000,5.05,0.029,72654000,23288000,164835008,11.134,73840000,16.705,261790544,167205856,11.118751,-0.06,,,3.5262735,1.0649507,2.252,0.835152,19.3,10.1,17.76743,17.87843,0.033613447,3.52
ORRF,Orrstown Financial Services Inc,United States,23312,22.51,USD,Financial Services,Banks—Regional,0.29789,0.39736,43148000,0.01197,0.13841,2.861,114201000,10.419,0.06,106533000,34019000,337420992,29.983,123283000,22.616,253496368,53030084,7.8678784,0.38,11.034314,,2.2197385,0.9953131,0.464,0.997848,25.91,12.4,23.367428,23.479,0.029908974,2.65
EXSR,EXCHANGE BANK SANTA ROSA(CA),United States,351,146.3,USD,Financial Services,Banks—Regional,0.29485,0.41752,,0.01131,0.11469,19.577,113823000,66.394,-0.077,116114000,33561000,57093000,33.303,,177.516,250807952,201841520,7.4730554,-0.016,,,2.203491,0.82415104,1.773,0.472282,175,113.52,151.55429,157.21771,0.031796504,2.63
FMAO,"Farmers & Merchants Bancorp, In",United States,41864,22.8,USD,Financial Services,Banks—Regional,0.28192,0.38487,,0.010670001,0.085880004,1.872,74765000,6.74,0.186,69152000,20925000,169716000,15.289,47750000,22.22,255266512,121808136,12.179487,0.037,11.632652,,3.4142516,1.0261027,1.629,0.317736,27.58,19.5,22.678572,23.0575,0.029155789,2.13
FRBA,First Bank,United States,33856,13.2,USD,Financial Services,Banks—Regional,0.34222,0.47073,33100000,0.011510001,0.10958,1.303,75613000,3.833,0.653,66366000,25876000,170923008,8.678,178472000,12.511,259988512,281127456,10.130468,1.988,9.166666,,3.4384103,1.0550716,3.718,0.972282,14.41,6.05,13.274,12.958285,0.009327633,
PKBK,"Parke Bancorp, Inc.",United States,46473,21.17,USD,Financial Services,Banks—Regional,0.50310004,0.70054,44090000,0.017439999,0.17315,2.551,69292000,5.839,0.46,59182000,34833000,530793984,44.636,144287008,17.516,251719776,-141935632,8.298706,0.645,,,3.6327393,1.2086092,-2.048,0.992927,22.08,11.56,20.565428,20.353357,0.022748815,2.67
NRIM,Northrim BanCorp Inc,United States,15434,38.85,USD,Financial Services,Banks—Regional,0.28792998,0.38842,78590000,0.01901,0.19129999,6.916,147538000,23.596,-0.024,131561000,42481000,353030016,56.877,42835000,37.289,241138448,-59497784,5.6174088,-0.157,12.613636,,1.6344159,1.0418621,-0.403,0.784388,48.19,23.44,41.254284,42.74643,0.035991006,3.25
BCBP,"BCB Bancorp, Inc. (NJ)",United States,92817,14.4,USD,Financial Services,Banks—Regional,0.31426,0.47887,158060992,0.010460001,0.12322,1.415,97935000,5.727,0.556,83459000,29592000,328992000,19.349,179851008,13.301,246546720,137403936,10.176679,1.953,9.290322,0.88,2.5174525,1.0826254,1.403,0.620763,16.15,7.73,14.97,14.218214,0.038727526,4.46
PFHD,Professional Holding Corp.,United States,63906,19.25,USD,Financial Services,Banks—Regional,0.2243,0.32161,24833000,0.00738,0.06846,1.067,64230000,4.941,1.225,54342000,14407000,323728992,23.704,96662000,16.106,262899168,20536368,18.041237,,15.4,,4.09309,1.1952066,0.32,0.280504,20.66,11.54,19.278286,18.387035,,
CZFS,CITIZENS FINANCIAL SERVICES INC,United States,484,62,USD,Financial Services,Banks—Regional,0.39796,0.48298,39251000,0.01596,0.15661,7.449,76248000,19.313,0.034,71105000,30344000,121742000,30.806,97830000,50.811,242651264,221105184,8.323265,0.245,10.247933,-5.76,3.1823952,1.2202082,2.9,0.587336,65,43,62.267715,61.09714,0.029596774,3.1
JMSB,JOHN MARSHALL BANCORP INC,United States,1542,18,USD,Financial Services,Banks—Regional,0.35391998,0.44562998,,0.01051,0.1062,1.392,53964000,3.989,0.137,52235000,19029000,161396992,11.837,52565000,13.855,243586800,135911840,12.931035,0.127,,,4.513876,1.29917,2.519,0.884239,18.8,10.6,18.060286,17.76145,,
PDLB,PDL Community Bancorp,United States,28031,14.34,USD,Financial Services,Banks—Regional,0.19709998,0.25722998,4730000,0.01013,0.08578,0.451,71136000,4.282,1.187,52774000,14021000,69114000,3.988,123082000,9.77,248482096,291055296,31.79601,,24.724138,,3.493057,1.4677584,4.092,0.464812,14.88,8.21,13.757428,12.606643,,
CVCY,Central Valley Community Bancor,United States,88142,20.72,USD,Financial Services,Banks—Regional,0.28562,0.38445,17438000,0.0111,0.092080005,1.698,74234000,5.951,0.022,73778000,21203000,214840992,17.147,5155000,19.31,259509696,54062268,12.202591,0.129,11.772727,1.2,3.4958334,1.0730191,0.728,0.872727,23.83,11.85,22.009714,20.507715,0.02155806,1.86
ACNB,ACNB Corporation,United States,41559,27.86,USD,Financial Services,Banks—Regional,0.31951,0.42451,34107000,0.01164,0.114930004,3.115,93266000,10.711,0.185,83862000,29799000,592865984,67.979,88019000,29.56,242800464,-264835504,8.94382,0.468,,,2.6033115,0.94248986,-2.84,0.105895,33.74,19,28.337143,28.636642,0.036049027,3.04
CBAN,"Colony Bankcorp, Inc.",United States,66620,16.81,USD,Financial Services,Banks—Regional,0.1891,0.26567,5854000,0.00914,0.10825,1.59,80016000,8.424,0.464,72931000,15131000,181588000,19.117,120840000,15.106,159674480,113079728,10.572327,2.069,8.240196,1.44,1.9955319,1.1128029,1.413,0.615508,19.59,9.52,17.969429,17.003286,0.022691442,
TBNK,Territorial Bancorp Inc.,United States,48464,25.13,USD,Financial Services,Banks—Regional,0.29584,0.41306,17053000,0.00896,0.07637,2.08,63926000,7.012,0.024,62818000,18858000,117598000,13.061,165452992,27.522,239308704,275564832,12.081731,-0.054,14.610464,3.59,3.743527,0.9130877,4.311,0.563206,30.04,19.23,25.433714,25.852715,0.03663879,3.07
TSBK,"Timberland Bancorp, Inc.",United States,33810,28.61,USD,Financial Services,Banks—Regional,0.40073,0.5261,35132000,0.01712,0.14456001,3.231,69677000,8.364,0.08,64468000,27922000,534944000,64.035,7432000,23.745,239262864,-291011136,8.854844,0.131,,,3.4338858,1.2048852,-4.177,1.382641,30.75,16.54,28.926285,28.618643,0.02878465,2.26
ESXB,Community Bankers Trust Corpora,United States,167565,10.3,USD,Financial Services,Banks—Regional,0.3515,0.45408002,22490000,0.01308,0.12946,0.94,62709000,2.813,0.22,52994000,22042000,123644000,5.507,77345000,7.762,228864976,205381904,10.957447,0.304,13.376624,,3.6496353,1.3269776,3.275,1.265734,12.25,4.91,10.855714,9.907,0.021505376,
UNTY,"Unity Bancorp, Inc.",United States,41823,23.28,USD,Financial Services,Banks—Regional,0.37132,0.50367,34031000,0.0155,0.16895,2.499,80843000,7.695,0.348,70381000,30019000,221852000,21.395,177699008,17.385,242517072,189057344,9.315726,0.628,9.09375,,2.9998524,1.3390855,2.339,1.376091,25.5,10.56,23.006,22.487286,0.014171833,1.43
FBIZ,First Business Financial Servic,United States,45306,26.95,USD,Financial Services,Banks—Regional,0.24725,0.31113002,32237000,0.00973,0.114259996,2.713,94765000,11.289,0.494,84808000,22835000,47278000,5.517,494087008,24.831,230933472,674828864,9.933653,1.969,8.693549,0.88,2.4369068,1.0853369,7.121,1.079891,29.4,13.66,27.95457,26.738644,0.02489856,2.62
