symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
FNWB,First Northwest Bancorp,United States,42423,18.28,USD,Financial Services,Banks—Regional,0.21101,0.26944,14985000.0,0.00824,0.07378,1.358,64485000.0,7.038,0.354,54758000.0,13607000.0,80722000.0,8.901,134742000.0,20.019,186801504.0,224690656.0,13.460972,0.516,,,2.896821,0.9131326,3.484,1.004841,19.25,9.45,18.513428,17.72893,0.0124223605,
MCBI,MOUNTAIN COMM BANCORP INC,United States,3089,27.5,USD,Financial Services,Banks—Regional,0.3752,0.52291,,0.01189,0.12636,2.03,33966000.0,5.427,0.521,30321000.0,12735000.0,69518000.0,11.05,73285000.0,17.06,172864992.0,173624080.0,13.546798,1.126,,,5.089354,1.6119578,5.112,1.144693,28.0,15.4,27.471144,25.901056,,
MNSB,"MainStreet Bancshares, Inc.",United States,27671,23.52,USD,Financial Services,Banks—Regional,0.4027,0.52367,61543000.0,0.01573,0.1592,2.072,63213000.0,8.145,1.57,49818000.0,23743000.0,180948000.0,24.576,53045000.0,19.692,177393024.0,67747968.0,11.351352,,11.529412,,2.8062744,1.1943938,1.072,0.532751,24.95,11.75,23.610857,22.170856,,
MRBK,Meridian Corporation,United States,27031,27.88,USD,Financial Services,Banks—Regional,0.22864,0.29937,26893000.0,0.02228,0.26319,5.566,160238000.0,26.591,0.293,127612000.0,36637000.0,30700000.0,5.075,124617000.0,23.729,172062816.0,271082560.0,5.008983,0.445,8.794952,0.73,1.0737953,1.1749336,1.692,0.509909,30.499,14.12,27.775743,26.517435,0.013586956,
PWOD,"Penns Woods Bancorp, Inc.",United States,34478,23.92,USD,Financial Services,Banks—Regional,0.26321,0.36095002,16952000.0,0.00826,0.09449001,2.21,58515000.0,8.297,0.03,57766000.0,15402000.0,267163008.0,37.814,151563008.0,23.248,168895056.0,53684796.0,10.823529,-0.046,,,2.886355,1.0289057,0.917,0.72489,28.19,19.5,23.754572,24.314285,0.053826742,4.66
MLGF,MALAGA FINANCIAL CORP,United States,845,24.75,USD,Financial Services,Banks—Regional,0.47919,0.68726,17413582.0,0.01432,0.12159,2.38,38261604.0,4.972,-0.018,38261605.0,18334500.0,16653000.0,2.164,168916000.0,20.321,164299904.0,343884704.0,10.399159,-0.12,,,4.29412,1.2179519,8.988,0.743519,26.0,20.5,24.535143,24.341928,0.038464647,3.84
PEBK,Peoples Bancorp of North Caroli,United States,21348,27.06,USD,Financial Services,Banks—Regional,0.21876,0.27788,19552000.0,0.01002,0.10739,2.261,69322000.0,11.987,0.233,62777000.0,15165000.0,287308992.0,49.629,49786000.0,24.188,156654944.0,-75368464.0,11.968156,0.802,,,2.2598157,1.1187365,-1.087,0.947598,29.69,15.21,28.102858,25.834858,0.021715913,2.03
FNCB,FNCB Bancorp Inc. Common Stock,United States,62051,8.35,USD,Financial Services,Banks—Regional,0.37956002,0.44879,18639000.0,0.01381,0.13286,0.945,53548000.0,2.646,0.207,47373000.0,20325000.0,55942000.0,2.799,13785000.0,7.654,168876256.0,123711288.0,8.835979,0.3,,,3.153736,1.090933,2.31,0.442685,8.94,5.1,7.8814287,7.5180717,0.027641276,2.34
VLLX,VALLEY REPUBLIC BANCORP,United States,1306,37.75,USD,Financial Services,Banks—Regional,0.38596,0.53916,,0.01149,0.15630001,3.329,38499000.0,9.137,0.254,34052000.0,14859000.0,195640000.0,46.149,39451000.0,22.894,157525088.0,2826355.0,11.339742,0.238,,,4.091667,1.6489037,0.073,0.596557,37.75,18.07,37.328857,32.434357,,
RVSB,Riverview Bancorp Inc,United States,91101,7.51,USD,Financial Services,Banks—Regional,0.21067,0.27988002,24167000.0,0.00767,0.06971,0.47,49707000.0,2.229,0.106,49707000.0,10472000.0,265656992.0,11.886,38278000.0,6.782,167857520.0,-70920352.0,15.978724,0.18,9.881579,0.69,3.3769393,1.107343,-1.427,0.851468,7.79,3.77,7.3222857,7.0652857,0.0270636,2.06
SVBI,Severn Bancorp Inc,United States,9651,12.49,USD,Financial Services,Banks—Regional,0.20573999,0.29729998,-16678000.0,0.00971,0.09139,0.781,48776000.0,3.8,0.122,42360000.0,10035000.0,311385984.0,24.205,30763000.0,8.639,160600160.0,-121667368.0,15.992317,-0.01,,,3.292606,1.4457692,-2.494,0.825327,12.8,5.95,12.349714,12.019143,0.013765182,
BERK,BERKSHIRE BANCORP,United States,1129,10.86,USD,Financial Services,Banks—Regional,0.25573,0.35202998,19167000.0,0.008119999,0.05076,0.457,25762000.0,1.787,-0.434,30146000.0,6588000.0,96366000.0,6.685,30000000.0,8.822,156559920.0,90914720.0,23.763676,-0.675,,,6.0771646,1.2310134,3.529,0.077998,11.72,8.2,10.976857,10.686857,0.0073664826,
FFMH,FIRST FMRS & MERCHANTS CORP,United States,438,35.25,USD,Financial Services,Banks—Regional,0.24555,0.29898,,0.00844,0.09238,3.211,57003000.0,13.075,0.04,56456000.0,13997000.0,36589000.0,8.394,,34.904,156135648.0,111705472.0,10.977889,-0.062,,,2.7390778,1.009913,1.96,0.206287,37.0,26.0,35.037777,33.807747,0.023829786,2.25
BFIN,BankFinancial Corporation,United States,104362,11.59,USD,Financial Services,Banks—Regional,0.16273001,0.23798001,12783000.0,0.00535,0.0477,0.551,50475000.0,3.403,-0.056,51198000.0,8214000.0,510972000.0,35.038,8854000.0,11.723,169020448.0,-335285216.0,21.034483,-0.392,17.83077,2.87,3.3485973,0.98865485,-6.643,0.645108,12.79,6.81,11.344857,10.942286,0.035555556,2.8
FFNW,"First Financial Northwest, Inc.",United States,13126,16.48,USD,Financial Services,Banks—Regional,0.23861,0.30583,14492000.0,0.00775,0.06994,0.97,46251000.0,4.849,0.226,43011000.0,11000000.0,79563000.0,8.536,124218000.0,16.715,159729760.0,196589376.0,16.989689,0.778,16.316832,1.85,3.4535418,0.98594075,4.25,0.555676,16.95,8.88,16.30943,14.895071,0.024939172,2.29
MBLU,MORRIS ST BANCSHARES INC,United States,84,73.0101,USD,Financial Services,Banks—Regional,0.35257998,0.43217,23114360.0,0.01543,0.14456001,,49373796.0,23.56,0.177,49373797.0,17407988.0,149840672.0,71.563,29318484.0,,152871472.0,40703416.0,,0.786,,,3.0962067,,0.824,,80.0,56.5,73.6143,73.438675,,
HWBK,"Hawthorn Bancshares, Inc.",United States,25100,22.26,USD,Financial Services,Banks—Regional,0.27716,0.34238,24250000.0,0.011820001,0.15574999,2.87,69504000.0,10.357,0.637,62173000.0,19264000.0,155600000.0,23.515,191176000.0,19.753,147293984.0,180752432.0,7.756098,5.727,,,2.119216,1.1269175,2.601,0.57826,26.06,16.95,22.77057,22.4795,0.021498227,1.68
OPBK,OP Bancorp,United States,69329,9.82,USD,Financial Services,Banks—Regional,0.31551,0.48555002,-32001000.0,0.01306,0.12963,0.97,59802000.0,3.967,0.671,50174000.0,18667000.0,128782000.0,8.51,7567000.0,9.775,147736992.0,41166456.0,10.123711,1.64,7.2205877,0.67,2.4704356,1.0046036,0.688,0.592253,12.39,5.59,10.2251425,10.423715,0.02825429,
PTRS,Partners Bancorp,United States,32006,8.41,USD,Financial Services,Banks—Regional,0.096870005,0.16012,8995000.0,0.00365,0.03845,0.244,44948000.0,2.527,-0.044,45480000.0,4354000.0,311696992.0,17.584,64516000.0,7.566,149080704.0,-103127752.0,34.467213,-0.547,,,3.3167372,1.1115516,-2.294,0.850543,9.56,4.97,8.682571,8.054286,0.012106538,1.28
FKYS,FIRST KEYSTONE CORP,United States,1306,24.55,USD,Financial Services,Banks—Regional,0.3368,0.39384997,-1089000.0,0.012180001,0.10005999,2.027,40564000.0,6.925,0.312,38019000.0,13662000.0,37141000.0,6.295,89004000.0,24.516,144444096.0,197592336.0,12.111495,0.889,,,3.5608938,1.0013868,4.871,0.797282,32.5,18.01,24.842285,24.655357,0.043991856,4.58
BFCC,BANKFIRST CAPITAL CORPORATION,United States,541,29.0,USD,Financial Services,Banks—Regional,0.22017999,0.2821,,0.00961,0.114870004,,72649000.0,13.679,0.279,64013000.0,15996000.0,100359000.0,19.012,53371000.0,,153182640.0,108735744.0,,0.323,,,2.1085305,,1.497,1.093891,29.5,17.82,28.332857,25.378462,,
EBMT,"Eagle Bancorp Montana, Inc.",United States,26531,21.93,USD,Financial Services,Banks—Regional,0.23673001,0.32617,2361000.0,0.01825,0.15572,3.321,95229000.0,14.036,0.338,89107000.0,22544000.0,114900000.0,16.958,41673000.0,22.999,148585616.0,88570672.0,6.6034327,0.341,8.5,0.88,1.560298,0.9535197,0.93,0.709782,26.13,16.55,22.116858,23.315214,0.0176951,1.93
BSBK,Bogota Financial Corp.,United States,21039,10.88,USD,Financial Services,Banks—Regional,0.40846002,0.37075,12341771.0,0.00826,0.04789,,15698446.0,1.229,0.58,13855264.0,6412115.0,125980224.0,9.037,107841368.0,,156948352.0,123210520.0,,,,,9.9977,,7.849,,11.1,7.11,10.403972,10.1735,,
FCCO,First Community Corporation,United States,30735,19.65,USD,Financial Services,Banks—Regional,0.22131,0.29174,6402000.0,0.00863,0.08986,1.54,52234000.0,7.002,0.214,49818000.0,11560000.0,112866000.0,14.999,78356000.0,17.633,147865072.0,115687880.0,12.75974,0.814,10.856354,,2.8308203,1.1143879,2.215,0.723369,22.0,12.95,20.254,19.900642,0.024477307,2.15
MBCN,Middlefield Banc Corp.,United States,22157,23.99,USD,Financial Services,Banks—Regional,0.27704,0.35608003,19002000.0,0.00957,0.09021,1.79,46686000.0,7.347,0.187,39538000.0,12934000.0,92469000.0,15.044,13031000.0,22.802,151940176.0,66907524.0,13.402235,0.492,11.42381,,3.2545125,1.0521007,1.433,0.873908,26.35,17.66,23.812286,23.2185,0.025738396,2.59
EMYB,EMBASSY BANCORP INC,United States,982,19.18,USD,Financial Services,Banks—Regional,0.36625,0.48336,15940000.0,0.01053,0.13758,1.899,41466000.0,5.527,0.179,37841000.0,15187000.0,110151000.0,14.671,30392000.0,15.17,144171840.0,64922008.0,10.100053,0.238,,,3.4768689,1.2643375,1.566,0.878967,21.2,12.01,19.63543,18.681786,0.011458333,1.17
CZWI,"Citizens Community Bancorp, Inc",United States,22521,13.95,USD,Financial Services,Banks—Regional,0.26689,0.4141,23603000.0,0.01039,0.10898,1.41,64677000.0,5.874,0.068,60953000.0,17262000.0,129952000.0,12.165,172355008.0,14.748,151895968.0,192436672.0,9.893617,0.533,12.025863,,2.3485315,0.94589096,2.975,1.223776,14.81,6.7,13.878285,13.388214,0.016739447,1.7
SAL,"Salisbury Bancorp, Inc.",United States,13062,49.53,USD,Financial Services,Banks—Regional,0.32247,0.40742,19764000.0,0.011779999,0.12821999,5.069,49735000.0,17.731,0.316,42839000.0,15820000.0,180584000.0,64.001,54998000.0,45.362,140920272.0,17326622.0,9.771158,0.592,8.9404335,,2.8334227,1.0918831,0.348,0.842794,53.0,30.32,50.067142,47.217144,0.022598868,2.82
BNCC,BNCCORP INC,United States,1100,41.05,USD,Financial Services,Banks—Regional,0.40234002,0.53113997,76814000.0,0.044120003,0.43554002,14.038,124463000.0,34.894,0.503,115584000.0,50077000.0,242712992.0,68.459,20859000.0,35.682,145537024.0,-84967808.0,2.9242055,1.27,,,1.1693196,1.15044,-0.683,1.327717,49.8,30.18,40.308857,38.656143,,
OVLY,Oak Valley Bancorp (CA),United States,26753,18.19,USD,Financial Services,Banks—Regional,0.31507,0.41274,,,,1.88,53046000.0,6.522,0.299,47607000.0,16713000.0,366760000.0,45.045,,15.954,151744256.0,-223539488.0,9.675532,0.534,,,2.8606164,1.1401529,-4.214,0.514792,20.55,11.04,17.786,17.829071,0.016161043,1.63
AVBH,AVIDBANK HOLDINGS INC,United States,1334,22.85,USD,Financial Services,Banks—Regional,0.20722,0.27409,,0.00708,0.07862,1.61,46805000.0,7.978,0.08,45874000.0,9699000.0,21870000.0,3.507,21601000.0,20.739,138823584.0,143168016.0,14.192547,0.03,,,2.9659991,1.1017889,3.059,0.963421,24.0,13.2,22.865715,22.782286,,
FRAF,Franklin Financial Services Cor,United States,16573,32.31,USD,Financial Services,Banks—Regional,0.29316,0.35631,15950000.0,0.0116799995,0.12668,3.628,61792000.0,14.077,0.395,52420000.0,18115000.0,27423000.0,6.205,24700000.0,33.075,142422480.0,137423840.0,8.905733,0.719,,,2.3048692,0.9768708,2.224,0.855836,34.9,19.6,32.340286,31.421785,0.037348274,3.37
UNB,"Union Bankshares, Inc.",United States,4970,32.0,USD,Financial Services,Banks—Regional,0.28618,0.34908,17374000.0,0.01392,0.17464,3.0,48250000.0,10.773,0.165,45406000.0,13808000.0,74179000.0,16.54,7164000.0,17.814,143406720.0,81075576.0,10.666667,0.121,,,2.97216,1.79634,1.68,1.036572,37.99,19.73,33.699142,32.944572,0.040012404,3.53
CALB,California BanCorp,United States,31689,17.79,USD,Financial Services,Banks—Regional,0.14145,0.20139,18186000.0,0.00421,0.04911,0.811,46934000.0,5.758,0.261,44049000.0,6639000.0,360780000.0,43.952,169422000.0,16.994,146030816.0,-45163084.0,21.935883,4.939,12.354167,,3.1114078,1.0468402,-0.962,1.311956,19.88,10.19,17.627857,17.836329,,
PBAM,PRIVATE BANCORP OF AMERICA INC,United States,4223,24.98,USD,Financial Services,Banks—Regional,0.28159,0.41458,,0.01191,0.14597,2.413,56165256.0,10.188,0.328,49720254.0,15562133.0,97868000.0,17.423,47943000.0,19.865,139337696.0,90444328.0,10.352258,1.074,10.032128,,2.4808521,1.257488,1.61,0.892953,25.25,12.5,24.966286,24.438858,,
CFST,COMMUNITIES FIRST FINL CORP,United States,1150,46.25,USD,Financial Services,Banks—Regional,0.41215,0.56205004,,0.01854,0.23189,4.395,39253000.0,12.936,0.631,31216000.0,16178000.0,21494000.0,6.995,39204000.0,23.115,141890832.0,157525040.0,10.523322,0.917,,,3.6147768,2.0008652,4.013,0.752555,46.25,23.05,44.978573,42.643856,,
LYBC,LYONS BANCORP INC,United States,157,43.99,USD,Financial Services,Banks—Regional,0.20368,0.27181,,,,3.288,52146000.0,16.439,0.176,50083000.0,10371000.0,,,,27.358,139694208.0,135121440.0,13.378954,0.15,,,2.6789055,1.6079392,2.591,0.209466,50.0,33.51,41.904285,43.520786,0.028188223,2.99
CPKF,CHESAPEAKE FINANCIAL SHARES INC,United States,282,28.85,USD,Financial Services,Banks—Regional,0.2529,0.30356002,,0.012460001,0.12027001,2.802,53952332.0,11.102,0.217,51186475.0,13644361.0,56843652.0,11.829,55155000.0,25.382,139534464.0,136950480.0,10.296217,0.563,11.54,,2.5862546,1.1366323,2.538,0.841703,30.0,19.35,29.05943,26.452143,0.017504333,2.09
FCAP,"First Capital, Inc.",United States,11451,41.17,USD,Financial Services,Banks—Regional,0.30561,0.36091,17254000.0,0.01129,0.10326,3.27,36871000.0,11.03,0.11,34884000.0,11268000.0,190188992.0,56.371,,32.524,138952032.0,-46126956.0,12.590214,0.12,,,3.7685995,1.2658345,-1.251,-0.035502,70.65,40.62,42.471428,45.54,0.02396088,2.09
ADKT,ADIRONDACK TRUST,United States,7,1785.0,USD,Financial Services,Banks—Regional,0.15508,0.19775999,,0.0060799997,0.060689997,108.19,53613444.0,697.656,,53613444.0,8314208.0,,,,1825.768,137154048.0,142191008.0,16.498753,,,,2.5582025,0.9776708,2.652,-0.033351,2000.25,1700.0,1892.0,1889.4108,,3.06
UBFO,United Security Bancshares,United States,64879,8.02,USD,Financial Services,Banks—Regional,0.24902001,0.36371,11541000.0,0.0073400005,0.07046,0.448,33362000.0,1.963,0.146,34262000.0,8308000.0,160908000.0,9.459,13960000.0,6.898,136422608.0,-7123432.0,17.901787,0.344,,,4.0891614,1.162656,-0.214,0.807314,8.92,5.79,8.142,8.1335,0.05472637,
COSO,COASTALSOUTH BANCSHARES INC,United States,205,17.0,USD,Financial Services,Banks—Regional,0.23363,0.3227,,0.00912,0.09822,1.06,43462000.0,5.445,0.541,35099000.0,10154000.0,183400992.0,22.943,34563000.0,13.234,135892048.0,-15343995.0,16.037737,1.036,,,3.1266866,1.28457,-0.353,0.363753,18.5,9.81,16.770857,16.663916,,
CHBH,CROGHAN BANCSHARES INC,United States,435,61.03,USD,Financial Services,Banks—Regional,0.33595002,0.41518003,,0.0147,0.111999996,6.491,43215000.0,19.32,0.157,41706000.0,14518000.0,62529000.0,28.125,60479000.0,60.514,135684944.0,131345184.0,9.402248,0.271,,,3.139765,1.0085269,3.039,1.149619,69.0,43.5,63.137714,59.497215,0.033426184,3.35
FXNC,First National Corporation,United States,9154,23.0,USD,Financial Services,Banks—Regional,0.27618998,0.37268,10394000.0,0.01087,0.12613,1.975,38698000.0,7.961,0.304,34722000.0,10688000.0,129135000.0,20.766,19271000.0,17.65,111974576.0,24456118.0,11.64557,0.49,,,2.8935494,1.3031162,0.632,0.604803,23.87,13.25,21.406857,19.675,0.02036199,1.53
LMST,"Limestone Bancorp, Inc.",United States,20029,18.54,USD,Financial Services,Banks—Regional,0.23173,0.29639,20273000.0,0.0078799995,0.09273,1.38,44823000.0,6.015,0.17,43045000.0,10296000.0,83847000.0,11.238,70772000.0,16.019,140802032.0,110776336.0,13.434783,0.751,12.69863,9.64,3.1412897,1.1573757,2.471,0.816104,18.55,10.18,17.178572,16.408571,,
OVBC,Ohio Valley Banc Corp.,United States,16671,28.38,USD,Financial Services,Banks—Regional,0.24937999,0.30966,11357000.0,0.01131,0.09535,2.671,51279000.0,10.711,0.563,46440000.0,12788000.0,178675008.0,37.322,36324000.0,28.771,135867824.0,-23661118.0,10.625234,2.524,,,2.6495802,0.9864099,-0.461,0.210554,32.7,20.12,26.515142,24.908928,0.030129125,2.79
NECB,"NorthEast Community Bancorp, In",United States,98419,10.41,USD,Financial Services,Banks—Regional,0.30293,0.39367,15663000.0,0.01282,0.08332,1.02,40699000.0,3.377,0.06,40699000.0,12329000.0,28466000.0,2.359,56172000.0,12.75,77423024.0,227381856.0,10.205882,0.31,,,1.9023323,0.81647056,5.587,0.809156,12.686567,6.38806,10.422571,11.516408,0.010919018,1.23
CFBK,CF Bankshares Inc.,United States,5778,19.24,USD,Financial Services,Banks—Regional,0.36718,0.45726,,0.020680001,0.25839,4.994,74743000.0,11.447,-0.409,76886000.0,27030000.0,134420992.0,20.27,90863000.0,17.552,127863072.0,84033776.0,3.8526232,-0.653,7.9834023,,1.710703,1.0961714,1.124,0.79774,23.68,11.35,19.251143,19.429644,0.002970297,
LARK,Landmark Bancorp Inc.,United States,15351,28.02,USD,Financial Services,Banks—Regional,0.33418,0.45056,31765000.0,0.01804,0.17127001,4.537,63969000.0,13.482,-0.009,60542000.0,21377000.0,137326000.0,28.853,26185000.0,26.969,133279936.0,20601518.0,6.175887,-0.024,,,2.0835083,1.0389707,0.322,0.433028,28.5,20.6,27.650572,26.805714,0.027598565,3.02
MLVF,"Malvern Bancorp, Inc.",United States,4310,16.81,USD,Financial Services,Banks—Regional,0.10859,0.16102,8626000.0,0.002,0.01694,0.324,22544000.0,2.994,0.117,18910000.0,2448000.0,112828000.0,14.957,141579008.0,19.366,128131192.0,168155824.0,51.882713,0.166,13.7786875,,5.683605,0.8680161,7.459,1.071739,19.38,11.67,18.285143,18.527287,,
QNBC,QNB CORP,United States,1109,37.7,USD,Financial Services,Banks—Regional,0.33086,0.42641997,16434000.0,0.011360001,0.12672,4.77,50922000.0,14.338,0.065,43600000.0,16848000.0,56621000.0,15.925,85021000.0,37.086,134029912.0,156577440.0,7.903564,-0.017,,,2.632063,1.0165561,3.075,0.551855,40.0,27.0,36.950287,35.90607,0.038002774,3.5
OFED,Oconee Federal Financial Corp.,United States,6075,24.67,USD,Financial Services,Banks—Regional,0.2432,0.31652,4857000.0,0.00792,0.04638,0.72,16887000.0,3.022,-0.097,16806000.0,4106000.0,37439000.0,6.717,5000000.0,15.73,138107104.0,98441992.0,34.26389,-0.08,,,8.178309,1.5683408,5.829,0.710869,27.0,20.12,23.252285,24.239,0.01675042,1.62
PROV,"Provident Financial Holdings, I",United States,24928,17.35,USD,Financial Services,Banks—Regional,0.21049,0.29896998,,0.00641,0.06019,0.769,35920000.0,4.812,0.061,35920000.0,7561000.0,71270000.0,9.45,100983000.0,16.73,130412144.0,160934560.0,22.56177,1.108,17.886599,-1.17,3.6306276,1.0370592,4.48,0.594405,18.48,11.4,17.129143,16.986713,0.032979976,3.13
CBBI,CBB BANCORP INC,United States,5246,12.11,USD,Financial Services,Banks—Regional,0.26898,0.3713,,0.01031,0.0864,1.321,50573000.0,4.937,0.394,46045000.0,13603000.0,138928000.0,13.558,65000000.0,16.11,124094800.0,50679072.0,9.167297,2.309,,,2.4537756,0.75170696,1.002,0.91835,12.6,6.025,12.239314,11.513222,,
SBFG,"SB Financial Group, Inc.",United States,27535,18.0,USD,Financial Services,Banks—Regional,0.3136,0.35667,26282000.0,0.01705,0.15218,2.84,68400000.0,9.301,-0.086,65112000.0,21431000.0,163464000.0,23.237,65981000.0,19.879,129647880.0,31039982.0,6.3380284,0.029,10.526316,,1.8954369,0.9054782,0.454,1.236686,20.09,12.02,18.126,18.502571,0.022828508,1.93
PFLC,PACIFIC FINANCIAL CORP,United States,2981,12.0,USD,Financial Services,Banks—Regional,0.25632998,0.32619,,0.01301,0.13846,1.07,61418000.0,5.859,0.19,53840000.0,15743000.0,351865984.0,33.739,13881000.0,10.943,124719600.0,-210228128.0,11.214952,0.553,,,2.0306685,1.0965915,-3.423,1.028509,13.35,7.5,12.284,12.436214,0.033333335,3.31
CBFV,"CB Financial Services, Inc.",United States,20917,23.075,USD,Financial Services,Banks—Regional,-0.16846001,0.33005002,14956000.0,-0.00614,-0.060060002,-1.588,50859000.0,9.406,0.328,47616000.0,-8568000.0,230000000.0,42.323,52473000.0,24.617,125398088.0,-54329740.0,,2.68,13.036724,1.65,2.4656026,0.93736035,-1.068,0.823721,24.75,17.76,23.167429,22.419643,0.04172099,3.68
ENBP,ENB FINACIAL CORP,United States,462,22.0,USD,Financial Services,Banks—Regional,0.26579002,0.31498,15734000.0,0.010140001,0.11306,2.63,54893000.0,9.868,0.099,50658000.0,14590000.0,55391000.0,9.945,69844000.0,23.142,122464544.0,136769696.0,8.365019,-0.013,,,2.2309682,0.9506525,2.492,0.249454,23.75,17.55,22.338858,21.882786,0.02909091,2.78
AUBN,"Auburn National Bancorporation,",United States,9228,34.15,USD,Financial Services,Banks—Regional,0.28189,0.35114,11372000.0,0.00837,0.07839,2.148,29387000.0,8.247,0.101,28313000.0,8284000.0,141252992.0,39.874,3533000.0,29.06,121790176.0,-15865976.0,15.898511,0.376,,,4.1443553,1.1751549,-0.54,0.563864,50.48,33.0,34.35657,36.634357,0.029831197,2.52
FUNC,First,United States,27579,18.57,USD,Financial Services,Banks—Regional,0.25454,0.34214002,,0.010190001,0.13607,2.213,68159000.0,9.853,0.127,61722000.0,17349000.0,,,,18.459,122536368.0,117806096.0,8.391324,0.713,7.9021277,,1.7978017,1.0060133,1.728,1.018827,20.48,11.25,17.980572,18.009428,0.02863436,
FXLG,F S BANCORP(LAGRANGE),United States,215,55.25,USD,Financial Services,Banks—Regional,0.38237,0.45893002,,0.01563,0.16143999,6.51,37435000.0,17.156,0.047,37435000.0,14314000.0,86807000.0,39.783,49099000.0,43.375,121174856.0,82411760.0,8.486943,0.062,,,3.2369401,1.2737752,2.201,-0.171397,57.0,50.0,55.744286,55.332287,0.01852861,2.47
FETM,FENTURA FINANCIAL INC,United States,3414,25.65,USD,Financial Services,Banks—Regional,0.29523,0.36783,,0.0137,0.15047,3.588,59109000.0,12.667,0.189,53888000.0,17451000.0,138208992.0,29.795,49500000.0,25.473,120065600.0,31894964.0,7.148829,0.169,,,2.0312574,1.0069486,0.54,0.789671,27.4,16.8,25.876286,25.344856,0.011890839,1.24
GRRB,GRANDSOUTH BANCORPORATION,United States,1260,23.0,USD,Financial Services,Banks—Regional,0.23697,0.32978,14502000.0,,0.12681,1.86,43580000.0,8.358,0.238,41193000.0,9761000.0,96591000.0,18.909,51774000.0,16.667,118988200.0,79797072.0,12.365591,0.88,,,2.7303395,1.3799725,1.831,0.803657,33.99,13.05,23.946,22.587286,0.019130435,
RBKB,"Rhinebeck Bancorp, Inc.",United States,1862,11.2,USD,Financial Services,Banks—Regional,0.21024999,0.28579,14846000.0,0.00802,0.07965,0.76,44613000.0,4.154,0.432,37541000.0,9380000.0,71930000.0,6.69,35129000.0,11.061,124692960.0,78991736.0,14.736842,0.903,,,2.7949915,1.0125667,1.771,1.439607,13.098,6.32,10.762428,10.590843,,
CNBN,CNB BANK SHARES INC,United States,146,22.0,USD,Financial Services,Banks—Regional,0.26388,0.36574,20489034.0,0.0104,0.1025,2.742,55744740.0,10.393,0.518,55744739.0,14710164.0,8622152.0,1.607,11022962.0,24.55,118003824.0,120404672.0,8.02334,0.636,,,2.1168602,0.8961304,2.16,0.413008,23.25,16.15,22.7775,20.739021,0.020454545,
EFSI,EAGLE FINANCIAL SERVICES INC,United States,446,33.98,USD,Financial Services,Banks—Regional,0.26297,0.32131,12990000.0,0.01113,0.11318,3.395,44085000.0,12.909,0.161,42520000.0,11593000.0,87150000.0,25.41,4091000.0,30.634,116540864.0,33893292.0,10.008837,0.172,,,2.6435492,1.109225,0.769,0.744021,34.95,24.99,34.239716,33.545284,0.030900529,3.19
TYFG,TRI-COUNTY FINANCIAL GROUP,United States,809,47.06,USD,Financial Services,Banks—Regional,0.28476,0.39453,,,,8.322,66765000.0,26.961,-0.202,69931000.0,19012000.0,166856000.0,67.208,38539000.0,52.146,116524328.0,-11010606.0,5.654891,-0.305,,,1.7452906,0.9024662,-0.165,0.458515,48.0,30.0,46.57943,43.52836,0.0031712474,1.32
RIVE,Riverview Financial Corporation,United States,29390,12.75,USD,Financial Services,Banks—Regional,0.20329,0.30559,16196000.0,0.007900001,0.101780005,-2.022,49772000.0,5.343,0.599,41754000.0,10118000.0,57508000.0,6.143,51956000.0,10.549,119224736.0,108008656.0,,,,,2.395418,1.2086453,2.17,1.140283,13.5,6.5,12.463715,11.390142,0.0056134723,
BKGM,BANKGUAM HOLDING CO,United States,40,12.0,USD,Financial Services,Banks—Regional,0.17208,0.23388,26850000.0,0.006,0.09169,,91209000.0,9.402,0.193,88532000.0,15148000.0,793368000.0,81.593,60044000.0,,116570640.0,-606859392.0,,1.144,,,1.2780607,,-6.654,0.054039,12.99,8.0,12.057143,11.673429,,3.48
UBAB,UNITED BANCORP OF ALABAMA INC,United States,1075,31.0,USD,Financial Services,Banks—Regional,0.34625998,0.44335997,,,,3.531,45539924.0,11.985,0.282,39693120.0,15768726.0,231761264.0,61.706,23879142.0,25.962,116090968.0,-91449648.0,8.779383,0.402,9.8412695,,2.549213,1.1940528,-2.008,0.502729,31.98,18.82,30.256857,28.848429,0.006451613,0.82
SFBC,"Sound Financial Bancorp, Inc.",United States,1434,44.73,USD,Financial Services,Banks—Regional,0.28618,0.37293,16299000.0,0.011729999,0.124060005,3.996,36798000.0,14.289,0.091,34006000.0,10531000.0,236815008.0,91.498,18294000.0,33.931,116934056.0,-104885520.0,11.193693,0.058,,,3.1777287,1.3182635,-2.85,1.055131,48.39,27.5,44.088287,42.690857,0.013860944,1.49
